AchievementID,CertificationID,EmployeeID,Issued_Date
3497,3497,2476,2000-08-10 03:14:45
3498,3498,8876,2015-02-14 19:02:20
3499,3499,5109,2009-10-09 18:06:16
3500,3500,2730,2012-02-27 02:10:48
3501,3501,327,2023-06-22 21:38:51
3502,3502,4990,2015-07-07 22:34:27
3503,3503,4942,2016-11-20 17:57:33
3504,3504,1529,2007-03-06 11:10:02
3505,3505,2327,2008-07-17 07:36:46
3506,3506,791,2014-01-07 10:03:24
3507,3507,4166,2015-05-29 21:31:55
3508,3508,1476,2004-02-21 11:12:07
3509,3509,3034,2007-08-23 23:07:56
3510,3510,5992,2006-01-23 16:43:46
3511,3511,7489,2000-03-12 15:52:30
3512,3512,6394,2022-01-30 20:25:53
3513,3513,3562,2007-01-08 13:36:31
3514,3514,6149,2021-02-20 12:05:43
3515,3515,6931,2005-01-19 01:36:06
3516,3516,2597,2011-08-20 05:34:19
3517,3517,5460,2008-06-11 12:47:11
3518,3518,3555,2010-10-24 15:22:42
3519,3519,5643,2002-07-01 01:04:29
3520,3520,2979,2023-09-04 03:24:39
3521,3521,7846,2005-02-18 08:11:58
3522,3522,1757,2003-11-28 22:09:21
3523,3523,4813,2008-10-06 17:01:47
3524,3524,5049,2018-02-02 14:38:36
3525,3525,3285,2021-07-20 05:14:41
3526,3526,4138,2002-11-07 13:48:17
3527,3527,4742,2022-08-07 12:36:22
3528,3528,1154,2000-06-17 06:43:56
3529,3529,820,2001-03-15 14:37:27
3530,3530,5914,2007-06-04 22:13:43
3531,3531,1038,2002-08-31 17:56:02
3532,3532,8056,2016-02-05 03:03:29
3533,3533,4000,2012-04-03 19:47:03
3534,3534,8297,2008-03-11 08:38:20
3535,3535,8658,2017-01-16 08:32:11
3536,3536,8247,2010-12-09 12:44:54
3537,3537,5251,2004-10-08 03:09:48
3538,3538,8091,2009-05-12 07:56:20
3539,3539,8635,2006-08-26 00:14:34
3540,3540,6700,2011-10-04 22:13:56
3541,3541,3899,2019-08-10 20:09:56
3542,3542,3236,2019-01-05 04:03:22
3543,3543,1135,2022-11-06 10:36:28
3544,3544,3248,2022-05-21 00:04:45
3545,3545,4140,2016-12-22 09:51:38
3546,3546,2881,2009-06-27 14:53:28
3547,3547,6307,2018-11-29 05:09:54
3548,3548,7729,2002-07-30 10:06:15
3549,3549,3872,2023-03-09 04:03:38
3550,3550,6646,2000-10-12 17:07:01
3551,3551,638,2001-08-30 03:11:51
3552,3552,4042,2014-11-22 19:47:28
3553,3553,2327,2012-06-18 17:51:41
3554,3554,4178,2006-07-01 15:57:24
3555,3555,3666,2015-03-23 12:10:38
3556,3556,6898,2010-03-27 21:48:04
3557,3557,2271,2014-07-15 13:34:31
3558,3558,6154,2016-11-14 05:00:38
3559,3559,1943,2016-02-17 17:28:31
3560,3560,2759,2002-04-23 14:42:39
3561,3561,8751,2009-10-24 07:54:21
3562,3562,4831,2022-04-27 19:52:35
3563,3563,6988,2021-08-21 14:01:13
3564,3564,4294,2002-01-21 12:44:14
3565,3565,4797,2020-07-23 14:04:04
3566,3566,3572,2016-03-27 22:54:01
3567,3567,3162,2000-04-05 18:43:18
3568,3568,5693,2003-04-30 10:55:32
3569,3569,2336,2003-06-13 12:47:20
3570,3570,309,2016-09-30 05:50:56
3571,3571,7752,2007-10-28 20:44:58
3572,3572,8903,2004-11-14 21:57:02
3573,3573,3022,2011-11-16 10:17:13
3574,3574,4227,2019-05-08 04:37:00
3575,3575,6617,2005-12-06 06:34:48
3576,3576,687,2023-07-30 04:40:55
3577,3577,8869,2009-03-31 02:20:07
3578,3578,8490,2017-03-26 21:03:41
3579,3579,554,2003-09-20 06:10:24
3580,3580,3656,2006-11-09 03:12:30
3581,3581,4575,2004-08-27 06:29:42
3582,3582,882,2018-05-17 18:19:43
3583,3583,6525,2019-08-25 08:51:42
3584,3584,3864,2018-11-28 07:25:05
3585,3585,540,2012-05-31 14:03:53
3586,3586,3624,2017-11-18 11:18:33
3587,3587,495,2017-12-21 08:39:43
3588,3588,456,2009-02-17 18:51:47
3589,3589,2580,2006-08-26 01:08:42
3590,3590,2333,2023-09-16 11:08:01
3591,3591,555,2014-09-05 14:36:08
3592,3592,4210,2019-08-23 14:19:27
3593,3593,2641,2007-09-19 01:03:09
3594,3594,1684,2014-04-14 21:36:38
3595,3595,6410,2016-08-07 00:46:27
3596,3596,3324,2016-03-22 22:21:00
3597,3597,7794,2009-05-24 00:54:14
3598,3598,8223,2022-05-12 05:26:18
3599,3599,3090,2022-06-13 10:02:31
3600,3600,5561,2002-09-17 21:29:29
3601,3601,6281,2011-11-21 02:34:26
3602,3602,1789,2023-12-07 10:15:08
3603,3603,8493,2020-10-09 09:21:15
3604,3604,2908,2007-04-29 00:07:30
3605,3605,5587,2014-04-11 16:15:12
3606,3606,2635,2016-03-31 02:14:59
3607,3607,4287,2010-01-26 02:20:40
3608,3608,1900,2020-06-23 13:49:42
3609,3609,3068,2006-08-11 02:26:00
3610,3610,2117,2016-12-02 23:57:38
3611,3611,6845,2018-08-27 08:32:14
3612,3612,7476,2003-07-30 00:34:33
3613,3613,3574,2009-12-11 11:36:34
3614,3614,3540,2016-10-05 09:16:50
3615,3615,3040,2006-04-29 12:00:34
3616,3616,3050,2003-11-28 17:50:59
3617,3617,8224,2020-07-24 12:41:25
3618,3618,2955,2012-12-23 14:40:09
3619,3619,6117,2013-06-04 10:05:43
3620,3620,4260,2007-10-04 05:17:38
3621,3621,8619,2015-02-07 01:09:25
3622,3622,1797,2022-04-26 18:06:03
3623,3623,6434,2014-03-09 18:28:31
3624,3624,4546,2023-01-26 06:17:40
3625,3625,2153,2011-12-14 02:49:27
3626,3626,4995,2014-03-28 16:21:13
3627,3627,5047,2011-11-05 00:03:13
3628,3628,4858,2003-11-20 12:36:13
3629,3629,468,2018-12-24 18:44:42
3630,3630,3461,2011-01-12 05:49:19
3631,3631,6886,2000-08-13 02:25:40
3632,3632,8289,2002-03-01 12:30:20
3633,3633,6571,2019-11-19 23:33:37
3634,3634,4978,2012-07-10 13:49:39
3635,3635,4844,2009-07-05 09:06:14
3636,3636,5559,2021-08-10 02:48:15
3637,3637,3577,2023-01-29 22:58:37
3638,3638,4433,2015-07-20 13:41:18
3639,3639,6311,2002-04-27 09:30:46
3640,3640,1614,2022-08-19 23:37:29
3641,3641,2641,2017-03-12 18:41:05
3642,3642,4705,2016-12-20 08:39:27
3643,3643,2171,2001-08-16 22:38:19
3644,3644,4176,2020-02-04 17:52:09
3645,3645,1081,2022-08-01 15:49:09
3646,3646,4877,2016-03-30 19:50:08
3647,3647,2917,2010-10-18 12:59:44
3648,3648,5402,2015-03-12 15:49:19
3649,3649,6110,2020-06-08 12:46:52
3650,3650,8351,2005-10-11 05:50:34
3651,3651,933,2004-10-10 19:32:36
3652,3652,8015,2003-04-08 22:19:30
3653,3653,7800,2005-11-13 13:39:42
3654,3654,7933,2021-04-16 12:48:45
3655,3655,5343,2016-06-02 21:43:08
3656,3656,2925,2019-05-18 02:36:37
3657,3657,5807,2009-08-06 09:01:51
3658,3658,2404,2020-04-29 07:13:10
3659,3659,5480,2006-08-31 04:42:31
3660,3660,765,2015-06-03 02:01:13
3661,3661,193,2019-07-31 11:29:54
3662,3662,8392,2022-02-17 15:23:51
3663,3663,6923,2011-01-15 16:07:23
3664,3664,3416,2014-05-28 21:01:36
3665,3665,6043,2015-11-06 20:04:50
3666,3666,7763,2002-01-30 22:33:32
3667,3667,4294,2000-09-24 16:46:00
3668,3668,3138,2003-10-08 21:05:25
3669,3669,4179,2002-01-22 18:32:57
3670,3670,6969,2007-06-28 14:41:48
3671,3671,4395,2008-08-06 05:21:17
3672,3672,552,2011-06-16 02:32:41
3673,3673,1695,2008-04-30 05:56:22
3674,3674,660,2002-09-01 01:52:47
3675,3675,798,2015-05-03 05:03:35
3676,3676,2587,2001-08-15 02:27:34
3677,3677,7315,2002-09-13 06:43:38
3678,3678,6115,2008-12-20 23:52:46
3679,3679,8986,2018-01-31 14:04:41
3680,3680,1764,2007-11-08 11:38:32
3681,3681,2416,2009-07-30 09:52:05
3682,3682,301,2014-08-17 11:17:43
3683,3683,3481,2013-11-23 00:39:08
3684,3684,7672,2010-02-09 09:13:44
3685,3685,3580,2003-11-25 14:37:55
3686,3686,345,2015-04-14 00:36:29
3687,3687,1928,2002-12-26 09:00:25
3688,3688,6916,2016-04-02 08:44:15
3689,3689,5777,2005-02-18 02:48:46
3690,3690,958,2021-01-27 13:49:29
3691,3691,2078,2004-08-22 21:53:55
3692,3692,4986,2015-09-20 04:12:21
3693,3693,6403,2002-02-18 19:54:24
3694,3694,2801,2010-12-16 22:18:44
3695,3695,1564,2012-05-08 19:16:40
3696,3696,7019,2001-04-09 05:03:16
3697,3697,5187,2023-01-02 10:24:40
3698,3698,6453,2008-12-11 00:35:49
3699,3699,7483,2019-01-12 09:20:20
3700,3700,4322,2023-08-22 02:45:22
3701,3701,2856,2004-02-17 13:36:06
3702,3702,1475,2008-10-07 18:56:07
3703,3703,2622,2023-06-25 07:04:50
3704,3704,2194,2010-05-06 21:10:59
3705,3705,3121,2000-12-29 00:13:46
3706,3706,6408,2020-09-04 14:34:08
3707,3707,2436,2011-03-24 13:52:34
3708,3708,8590,2007-01-21 12:12:02
3709,3709,8609,2001-03-16 13:36:08
3710,3710,5805,2021-03-27 22:41:26
3711,3711,5763,2017-03-20 20:24:20
3712,3712,895,2000-01-09 00:36:54
3713,3713,6988,2014-09-18 07:22:55
3714,3714,8036,2000-08-27 15:23:54
3715,3715,1480,2020-05-15 08:57:55
3716,3716,1758,2015-06-15 18:36:28
3717,3717,1121,2004-08-17 06:52:27
3718,3718,2036,2008-02-24 00:59:30
3719,3719,8471,2011-11-20 12:04:54
3720,3720,3641,2003-11-20 22:28:59
3721,3721,7210,2004-06-21 12:52:05
3722,3722,502,2012-11-14 04:35:46
3723,3723,2068,2001-02-27 00:35:32
3724,3724,7358,2001-12-26 04:00:04
3725,3725,2364,2001-12-14 20:29:49
3726,3726,4838,2000-11-16 02:13:36
3727,3727,5969,2011-05-04 04:58:46
3728,3728,5351,2001-10-28 01:31:39
3729,3729,4881,2002-07-05 16:56:05
3730,3730,2,2008-12-09 09:35:19
3731,3731,3903,2012-04-27 23:19:41
3732,3732,310,2023-11-02 19:55:20
3733,3733,5846,2021-04-13 00:19:45
3734,3734,4095,2019-09-26 06:10:05
3735,3735,6842,2005-12-26 03:18:03
3736,3736,2692,2016-05-13 22:44:28
3737,3737,8989,2008-01-25 14:24:58
3738,3738,4717,2010-03-15 14:34:56
3739,3739,901,2016-12-13 16:27:51
3740,3740,6747,2006-07-05 11:29:35
3741,3741,224,2004-12-02 21:02:27
3742,3742,88,2004-07-31 17:30:55
3743,3743,7506,2004-01-11 01:22:41
3744,3744,2667,2000-10-15 06:07:00
3745,3745,3028,2008-12-04 03:31:44
3746,3746,2212,2018-09-22 04:58:54
3747,3747,5417,2002-07-14 05:33:07
3748,3748,1850,2019-10-15 16:42:50
3749,3749,1318,2023-11-23 12:26:00
3750,3750,6130,2017-05-08 17:09:53
3751,3751,4630,2007-10-02 14:28:40
3752,3752,8473,2005-10-28 00:18:12
3753,3753,4756,2001-06-05 09:13:17
3754,3754,5942,2006-09-30 11:31:28
3755,3755,7514,2014-07-14 12:13:14
3756,3756,5762,2013-05-01 21:00:09
3757,3757,2142,2011-03-15 01:51:00
3758,3758,3917,2020-11-12 11:11:08
3759,3759,5871,2016-11-22 19:11:47
3760,3760,5663,2012-04-04 16:01:22
3761,3761,390,2021-03-13 19:44:17
3762,3762,3793,2008-08-30 00:21:06
3763,3763,8238,2001-06-25 00:42:32
3764,3764,6884,2000-09-07 01:30:18
3765,3765,3101,2019-01-17 02:36:19
3766,3766,3146,2013-05-09 06:14:02
3767,3767,1718,2019-04-24 17:05:23
3768,3768,986,2008-01-03 16:54:09
3769,3769,3411,2015-01-03 16:13:38
3770,3770,8292,2015-11-17 02:57:29
3771,3771,3696,2011-03-14 05:03:38
3772,3772,6907,2014-12-02 17:21:33
3773,3773,7581,2021-01-20 14:31:31
3774,3774,8199,2021-04-10 20:11:16
3775,3775,7553,2015-02-05 14:59:20
3776,3776,8079,2022-10-29 07:41:25
3777,3777,3263,2003-10-31 17:34:27
3778,3778,5521,2007-03-27 06:59:55
3779,3779,8534,2013-01-14 13:23:29
3780,3780,358,2004-01-18 20:23:28
3781,3781,2799,2013-11-06 14:44:52
3782,3782,2861,2001-08-23 09:38:06
3783,3783,2992,2018-02-26 13:59:57
3784,3784,7029,2015-11-19 18:02:07
3785,3785,5313,2022-11-05 21:15:35
3786,3786,1884,2010-04-14 23:20:28
3787,3787,6432,2003-03-13 07:35:56
3788,3788,4508,2004-02-14 21:37:35
3789,3789,1383,2006-06-11 19:08:17
3790,3790,6287,2006-02-28 10:56:32
3791,3791,3680,2007-07-11 22:03:40
3792,3792,2916,2007-11-20 23:46:47
3793,3793,295,2021-08-20 16:49:37
3794,3794,2479,2016-06-25 07:56:43
3795,3795,1474,2022-05-19 23:18:15
3796,3796,4582,2009-08-13 14:02:39
3797,3797,6015,2020-01-05 05:06:29
3798,3798,517,2013-07-11 13:09:13
3799,3799,2610,2003-10-19 18:26:37
3800,3800,6047,2008-07-21 20:18:05
3801,3801,5075,2018-01-26 02:02:40
3802,3802,1421,2010-01-06 15:49:13
3803,3803,6200,2002-11-07 10:05:27
3804,3804,8863,2003-05-23 16:54:55
3805,3805,1082,2019-11-28 07:52:57
3806,3806,8789,2006-12-06 14:56:00
3807,3807,4453,2007-04-01 18:49:40
3808,3808,3111,2009-06-22 04:41:58
3809,3809,1794,2002-11-14 05:04:16
3810,3810,804,2021-11-22 02:15:57
3811,3811,3312,2001-05-05 12:10:29
3812,3812,7818,2000-06-26 13:20:41
3813,3813,611,2018-09-21 03:25:35
3814,3814,2742,2012-11-05 17:21:31
3815,3815,655,2005-03-04 19:50:05
3816,3816,4324,2022-08-14 17:37:41
3817,3817,2698,2014-06-08 14:10:53
3818,3818,7712,2008-04-06 23:54:21
3819,3819,2661,2016-03-12 01:43:09
3820,3820,7364,2010-10-05 03:39:10
3821,3821,147,2018-02-24 22:34:23
3822,3822,2750,2013-11-30 17:08:11
3823,3823,6883,2000-10-08 09:08:34
3824,3824,6078,2001-12-13 11:52:44
3825,3825,5611,2015-03-09 07:59:35
3826,3826,3334,2000-06-23 05:50:16
3827,3827,4368,2003-02-16 06:10:52
3828,3828,317,2004-05-17 04:13:51
3829,3829,7728,2013-10-11 22:51:48
3830,3830,2101,2016-04-29 08:24:29
3831,3831,5106,2014-01-23 06:33:05
3832,3832,6619,2004-08-25 09:52:39
3833,3833,4207,2014-05-11 04:29:22
3834,3834,943,2003-05-09 00:36:09
3835,3835,4872,2002-04-24 04:09:14
3836,3836,347,2011-02-01 20:06:36
3837,3837,2046,2007-08-22 10:37:04
3838,3838,8752,2012-06-03 15:13:05
3839,3839,134,2016-12-06 15:28:19
3840,3840,2392,2022-04-26 19:51:06
3841,3841,6793,2011-01-18 03:48:38
3842,3842,3713,2011-08-31 22:54:12
3843,3843,3449,2020-09-27 06:32:59
3844,3844,2280,2021-10-23 19:25:22
3845,3845,4408,2020-06-17 04:03:55
3846,3846,7583,2006-02-23 16:39:14
3847,3847,4510,2016-12-22 01:53:13
3848,3848,3067,2021-06-19 11:24:10
3849,3849,2555,2003-09-29 07:43:39
3850,3850,2967,2023-07-19 14:35:42
3851,3851,1666,2012-05-04 22:11:40
3852,3852,6979,2006-02-17 14:30:25
3853,3853,7635,2012-01-22 14:40:40
3854,3854,7796,2007-11-03 08:42:39
3855,3855,6174,2008-02-17 14:29:01
3856,3856,976,2005-08-21 03:08:40
3857,3857,8254,2013-02-10 00:43:43
3858,3858,6098,2005-10-27 16:40:58
3859,3859,925,2021-03-13 05:46:24
3860,3860,3943,2004-04-08 02:11:00
3861,3861,8254,2010-04-09 19:44:09
3862,3862,5487,2016-11-14 04:14:35
3863,3863,4307,2007-08-03 06:23:14
3864,3864,4997,2018-06-15 21:18:13
3865,3865,2288,2022-04-15 02:22:38
3866,3866,8545,2004-04-29 19:20:37
3867,3867,5381,2005-04-24 14:28:42
3868,3868,5871,2003-05-11 22:09:39
3869,3869,5890,2019-03-01 06:45:21
3870,3870,659,2000-09-30 07:56:06
3871,3871,1036,2010-10-01 21:30:26
3872,3872,2961,2013-06-11 12:10:22
3873,3873,5122,2005-12-25 09:03:21
3874,3874,4792,2021-03-13 23:57:34
3875,3875,6662,2018-12-09 22:58:00
3876,3876,8245,2015-11-16 05:00:21
3877,3877,1839,2011-01-17 10:06:25
3878,3878,7975,2001-12-07 19:13:23
3879,3879,745,2022-05-27 06:18:59
3880,3880,7267,2021-02-08 06:00:04
3881,3881,4895,2002-11-07 13:09:15
3882,3882,5930,2020-11-22 00:03:52
3883,3883,6743,2008-02-20 16:25:27
3884,3884,4200,2007-05-06 06:13:41
3885,3885,5158,2005-10-23 23:26:27
3886,3886,8802,2003-02-20 02:58:36
3887,3887,3189,2009-09-15 05:52:54
3888,3888,6323,2010-12-19 23:35:36
3889,3889,5704,2023-10-25 14:06:59
3890,3890,2331,2010-02-18 07:37:23
3891,3891,2051,2007-05-11 17:19:11
3892,3892,6284,2002-06-21 13:53:05
3893,3893,1239,2007-08-21 22:25:59
3894,3894,2204,2000-07-08 23:43:04
3895,3895,8180,2023-05-23 22:28:58
3896,3896,2759,2009-06-10 14:45:58
3897,3897,1396,2012-11-06 05:39:33
3898,3898,1553,2004-12-16 13:41:59
3899,3899,1189,2018-05-28 20:21:34
3900,3900,3705,2006-05-06 03:10:53
3901,3901,6415,2020-09-14 04:13:06
3902,3902,8451,2003-01-13 19:44:04
3903,3903,3906,2015-04-20 23:07:49
3904,3904,3930,2002-09-11 23:47:00
3905,3905,585,2009-10-10 11:28:28
3906,3906,6207,2023-12-22 01:50:23
3907,3907,8204,2008-05-09 23:14:52
3908,3908,6941,2021-06-10 02:36:30
3909,3909,6533,2001-01-27 13:13:31
3910,3910,5683,2020-06-05 23:23:27
3911,3911,8974,2005-07-24 16:31:36
3912,3912,7510,2014-03-10 22:55:20
3913,3913,7157,2012-11-12 13:40:59
3914,3914,367,2006-12-18 08:05:16
3915,3915,5939,2019-09-01 06:44:15
3916,3916,741,2011-11-15 04:22:35
3917,3917,8350,2015-05-04 19:58:05
3918,3918,5593,2014-04-26 15:27:11
3919,3919,6456,2013-04-06 09:13:24
3920,3920,4589,2008-11-30 14:57:13
3921,3921,2362,2003-12-12 19:38:48
3922,3922,3392,2014-10-08 22:35:49
3923,3923,620,2000-08-21 05:37:21
3924,3924,7897,2007-05-25 01:28:59
3925,3925,4119,2002-08-25 22:42:13
3926,3926,2354,2023-12-28 22:32:24
3927,3927,191,2023-08-13 11:33:55
3928,3928,3328,2015-05-15 05:42:43
3929,3929,965,2002-07-25 14:46:39
3930,3930,603,2012-06-10 16:06:49
3931,3931,202,2022-09-28 09:21:18
3932,3932,3985,2002-11-17 11:05:36
3933,3933,7137,2020-12-17 16:00:30
3934,3934,5702,2010-02-13 06:54:08
3935,3935,1025,2016-09-20 02:19:05
3936,3936,7374,2020-07-01 23:04:38
3937,3937,7026,2012-05-16 09:08:13
3938,3938,8100,2010-02-07 07:28:49
3939,3939,5609,2022-12-19 04:38:35
3940,3940,2790,2004-11-07 06:39:31
3941,3941,1921,2017-04-25 19:41:52
3942,3942,3549,2017-09-27 17:53:22
3943,3943,6845,2022-04-16 08:14:59
3944,3944,3619,2018-12-21 02:26:40
3945,3945,249,2018-09-10 22:12:06
3946,3946,3825,2003-12-21 23:21:08
3947,3947,2752,2004-09-17 15:56:08
3948,3948,3075,2005-08-23 15:07:23
3949,3949,30,2016-01-30 13:49:17
3950,3950,125,2018-09-02 19:49:06
3951,3951,5735,2000-09-26 05:44:02
3952,3952,6408,2007-05-11 02:04:56
3953,3953,2642,2011-06-18 20:28:50
3954,3954,1948,2002-05-12 15:00:54
3955,3955,3575,2017-12-25 09:56:11
3956,3956,1452,2009-08-15 23:58:49
3957,3957,2979,2002-08-19 18:07:54
3958,3958,6089,2012-06-23 15:02:45
3959,3959,5797,2015-03-14 03:18:32
3960,3960,7471,2009-01-14 03:49:29
3961,3961,19,2006-11-14 16:38:51
3962,3962,1922,2014-05-21 16:35:43
3963,3963,5705,2000-10-09 00:57:47
3964,3964,5337,2003-03-02 14:37:46
3965,3965,4310,2010-12-08 13:46:03
3966,3966,1118,2006-01-21 13:46:00
3967,3967,1273,2012-11-08 14:39:32
3968,3968,7779,2012-02-07 17:39:31
3969,3969,1944,2022-03-22 14:55:31
3970,3970,8783,2006-06-10 10:11:55
3971,3971,261,2014-06-04 08:18:13
3972,3972,93,2005-05-09 02:14:25
3973,3973,7158,2011-10-18 21:25:44
3974,3974,6706,2007-10-16 20:12:05
3975,3975,5638,2013-06-16 15:56:30
3976,3976,8428,2022-11-24 19:11:52
3977,3977,5974,2021-04-11 04:43:39
3978,3978,1919,2013-02-11 19:20:04
3979,3979,3612,2001-04-29 03:45:13
3980,3980,4722,2016-08-01 18:18:22
3981,3981,3551,2005-05-10 03:07:01
3982,3982,2235,2003-08-11 21:22:00
3983,3983,3678,2020-06-14 13:05:14
3984,3984,1338,2022-11-25 23:35:49
3985,3985,4617,2016-01-13 14:29:36
3986,3986,3742,2017-07-06 18:02:01
3987,3987,6769,2000-11-22 02:08:52
3988,3988,7575,2005-06-14 22:50:57
3989,3989,3879,2018-03-13 16:23:28
3990,3990,505,2007-07-22 23:46:58
3991,3991,2946,2005-10-17 10:22:56
3992,3992,2626,2009-12-26 04:16:29
3993,3993,3146,2008-09-23 21:29:36
3994,3994,6400,2012-12-19 12:39:07
3995,3995,699,2020-05-13 10:21:29
3996,3996,1753,2013-09-19 18:15:49
3997,3997,2975,2013-09-20 17:44:58
3998,3998,1755,2009-05-21 21:42:49
3999,3999,6343,2014-11-09 02:58:27
4000,4000,6820,2021-11-29 10:39:37
4001,4001,3138,2002-10-12 12:58:12
4002,4002,6304,2004-01-17 05:28:08
4003,4003,6889,2011-04-12 08:33:27
4004,4004,5836,2006-12-16 23:47:50
4005,4005,5862,2010-04-21 18:32:40
4006,4006,5249,2006-03-25 22:55:25
4007,4007,5973,2007-12-20 07:42:11
4008,4008,5987,2023-01-13 20:33:01
4009,4009,2922,2012-06-24 03:25:48
4010,4010,386,2001-03-29 06:47:59
4011,4011,1635,2007-03-15 22:16:29
4012,4012,6636,2013-11-04 22:10:32
4013,4013,7513,2015-09-08 10:04:16
4014,4014,5741,2000-01-12 06:45:51
4015,4015,1348,2007-11-06 06:24:36
4016,4016,646,2013-10-27 07:15:27
4017,4017,3826,2000-02-28 23:47:10
4018,4018,685,2017-02-11 03:23:42
4019,4019,2882,2005-03-29 02:53:10
4020,4020,2276,2022-09-14 07:40:49
4021,4021,733,2001-06-17 20:12:10
4022,4022,376,2013-01-05 11:10:56
4023,4023,1293,2000-10-29 03:16:28
4024,4024,8368,2003-06-17 06:06:01
4025,4025,1221,2000-02-29 21:46:41
4026,4026,7619,2008-12-10 20:53:18
4027,4027,1345,2011-02-21 18:50:23
4028,4028,7961,2001-01-25 07:31:35
4029,4029,4466,2000-01-21 15:23:09
4030,4030,4947,2017-11-15 10:19:57
4031,4031,5337,2022-03-14 04:58:22
4032,4032,5041,2023-09-26 19:34:27
4033,4033,2564,2011-08-23 05:33:03
4034,4034,1901,2022-12-22 22:19:23
4035,4035,2570,2001-03-05 12:33:47
4036,4036,1880,2007-12-09 12:04:23
4037,4037,8205,2010-02-04 03:08:21
4038,4038,8452,2001-06-02 15:34:53
4039,4039,1197,2012-10-18 08:36:37
4040,4040,6738,2017-03-08 19:41:10
4041,4041,8228,2019-09-29 08:59:49
4042,4042,113,2020-12-18 12:36:27
4043,4043,6142,2015-01-12 16:02:59
4044,4044,3803,2003-09-14 00:15:33
4045,4045,3652,2013-10-14 23:56:16
4046,4046,4730,2003-03-23 11:46:48
4047,4047,6053,2008-11-03 07:42:39
4048,4048,8192,2017-09-16 05:33:27
4049,4049,633,2005-09-02 04:06:26
4050,4050,4094,2013-12-06 00:27:50
4051,4051,876,2008-08-06 19:18:30
4052,4052,1824,2014-09-14 11:40:07
4053,4053,2403,2004-06-22 07:33:39
4054,4054,569,2005-01-10 05:25:53
4055,4055,906,2003-05-24 04:08:23
4056,4056,2450,2019-05-21 02:44:40
4057,4057,6897,2014-11-30 00:13:51
4058,4058,3180,2003-12-21 15:24:11
4059,4059,50,2014-07-15 16:36:44
4060,4060,8721,2000-08-22 03:21:08
4061,4061,8110,2023-01-16 23:03:22
4062,4062,3984,2010-10-08 22:13:59
4063,4063,4670,2011-08-16 09:41:27
4064,4064,8141,2002-12-27 08:17:11
4065,4065,7802,2017-02-11 03:24:53
4066,4066,1270,2004-08-22 04:52:37
4067,4067,5754,2010-09-07 23:42:13
4068,4068,1557,2021-08-31 08:38:11
4069,4069,8643,2003-08-01 20:14:32
4070,4070,6694,2003-01-19 18:15:09
4071,4071,6973,2016-05-23 20:50:52
4072,4072,7208,2018-09-07 18:28:34
4073,4073,5648,2001-02-25 15:40:12
4074,4074,6581,2008-05-26 15:39:20
4075,4075,4129,2023-02-01 23:24:46
4076,4076,6222,2009-09-26 14:52:55
4077,4077,7915,2002-02-04 02:19:50
4078,4078,3561,2003-08-24 08:57:21
4079,4079,3565,2014-10-13 01:07:16
4080,4080,5218,2010-07-05 15:01:39
4081,4081,2765,2008-03-24 19:45:32
4082,4082,6864,2014-10-20 08:13:25
4083,4083,2187,2017-12-20 21:17:41
4084,4084,7266,2023-09-07 02:54:14
4085,4085,7327,2023-05-17 23:25:45
4086,4086,51,2006-01-01 10:36:52
4087,4087,4688,2012-03-12 07:48:21
4088,4088,2009,2019-03-05 09:03:26
4089,4089,3727,2004-01-26 19:14:34
4090,4090,5755,2006-02-18 08:57:51
4091,4091,845,2023-08-12 01:51:28
4092,4092,140,2023-04-17 09:47:27
4093,4093,3211,2015-10-30 17:14:34
4094,4094,3832,2011-09-03 21:54:40
4095,4095,7601,2002-03-02 17:07:06
4096,4096,4754,2017-01-04 13:16:40
4097,4097,4843,2023-10-07 15:55:05
4098,4098,4939,2010-04-13 06:20:26
4099,4099,4746,2011-07-13 16:20:07
4100,4100,7581,2002-12-13 13:44:03
4101,4101,5457,2003-11-10 11:32:41
4102,4102,6514,2012-10-11 18:56:41
4103,4103,3867,2020-09-10 14:13:29
4104,4104,5407,2000-08-24 20:42:06
4105,4105,1560,2010-09-08 05:17:16
4106,4106,813,2013-11-30 13:19:09
4107,4107,6747,2013-08-24 11:42:53
4108,4108,7360,2010-08-11 17:21:06
4109,4109,5299,2007-06-27 01:39:12
4110,4110,5254,2017-03-05 17:11:56
4111,4111,6364,2006-10-27 05:10:25
4112,4112,1484,2012-10-17 13:44:40
4113,4113,6020,2019-08-10 03:09:54
4114,4114,7404,2018-05-10 12:15:36
4115,4115,2002,2003-06-02 01:30:04
4116,4116,989,2010-04-16 03:38:18
4117,4117,6646,2012-09-28 10:10:59
4118,4118,3817,2008-10-23 22:04:21
4119,4119,8299,2017-01-05 05:56:13
4120,4120,4661,2020-09-15 17:54:52
4121,4121,6445,2011-07-03 12:33:47
4122,4122,5303,2007-04-14 09:23:42
4123,4123,327,2009-03-22 11:18:03
4124,4124,651,2015-01-29 14:31:36
4125,4125,5004,2003-08-24 20:20:32
4126,4126,6422,2020-06-22 12:17:35
4127,4127,7369,2021-08-15 00:14:58
4128,4128,842,2003-02-16 21:46:28
4129,4129,2942,2009-04-26 02:26:54
4130,4130,7047,2001-07-22 16:56:02
4131,4131,2067,2008-08-03 07:38:33
4132,4132,3487,2017-10-02 23:51:52
4133,4133,8765,2001-10-31 21:49:15
4134,4134,2596,2011-09-19 18:24:44
