AchievementID,CertificationID,EmployeeID,Issued_Date
1849,47,2449,2018-10-23 23:28:08
1850,59,717,2010-07-17 05:37:07
1851,79,2573,2013-12-14 13:57:42
1852,67,1664,2016-05-18 21:45:44
1853,34,478,2021-01-04 01:11:46
1854,74,802,2015-07-22 20:37:59
1855,80,545,2012-10-28 03:48:12
1856,49,1921,2010-07-07 13:34:55
1857,34,607,2011-09-15 03:42:30
1858,54,2195,2017-01-03 09:51:03
1859,46,1608,2018-01-05 11:58:11
1860,67,2772,2011-04-17 07:51:22
1861,83,1871,2011-12-16 07:46:40
1862,61,2366,2021-06-04 05:54:59
1863,67,6,2022-12-02 10:43:34
1864,63,1563,2018-05-16 18:45:58
1865,69,1122,2016-07-13 02:16:37
1866,74,806,2020-02-08 10:29:22
1867,57,187,2020-08-28 03:01:43
1868,64,658,2018-11-16 02:29:51
1869,41,1315,2019-02-23 13:33:12
1870,49,722,2019-05-01 22:13:08
1871,39,1100,2017-08-16 18:42:56
1872,52,671,2013-09-07 15:22:42
1873,63,608,2014-09-18 23:01:49
1874,63,1811,2021-03-03 00:19:18
1875,78,2491,2017-05-30 12:27:06
1876,76,1528,2018-11-09 21:25:31
1877,35,2308,2015-10-30 23:29:30
1878,41,2036,2017-08-29 22:11:45
1879,39,1459,2015-11-23 14:54:39
1880,38,351,2020-08-07 02:01:21
1881,36,1958,2023-10-15 18:32:00
1882,40,2882,2013-08-07 06:36:18
1883,53,425,2011-10-05 15:11:54
1884,83,2137,2017-02-06 04:52:44
1885,37,1764,2024-02-26 19:49:22
1886,49,1161,2016-09-24 07:49:14
1887,34,1420,2019-03-23 02:19:45
1888,51,1639,2023-09-01 08:37:12
1889,73,647,2010-08-28 03:53:23
1890,42,2,2018-08-08 18:15:34
1891,81,2018,2016-07-23 07:52:27
1892,38,1950,2010-03-23 03:36:02
1893,77,1380,2014-11-03 00:17:46
1894,80,1499,2024-09-29 12:11:32
1895,35,2882,2024-02-01 08:43:44
1896,71,2420,2011-05-21 23:07:11
1897,71,1796,2014-07-05 16:16:45
1898,71,1727,2016-12-09 08:19:32
1899,51,1671,2022-12-09 07:17:40
1900,77,1691,2011-02-27 09:04:56
1901,62,1895,2012-02-27 16:32:16
1902,46,201,2018-04-24 11:14:37
1903,76,77,2023-04-13 17:17:28
1904,45,143,2020-07-28 07:16:48
1905,79,2378,2023-01-09 20:59:16
1906,65,1012,2024-10-22 00:51:05
1907,60,2983,2014-02-12 11:37:27
1908,52,140,2020-09-24 15:45:33
1909,41,420,2016-10-11 02:30:17
1910,81,862,2017-04-06 16:46:18
1911,39,412,2019-11-17 10:05:24
1912,58,2450,2019-08-02 14:38:21
1913,35,254,2018-02-07 17:53:02
1914,43,2278,2012-06-16 07:01:56
1915,35,1400,2012-02-07 05:07:12
1916,82,2591,2020-12-16 00:37:47
1917,67,1172,2015-06-17 14:11:42
1918,34,1804,2024-05-29 23:52:42
1919,40,177,2017-02-25 16:01:21
1920,61,1394,2023-10-04 17:05:49
1921,72,1695,2015-02-09 08:43:48
1922,58,452,2016-02-15 03:15:35
1923,70,1058,2014-04-20 05:26:42
1924,77,2783,2021-09-07 12:08:42
1925,66,36,2020-12-03 06:06:00
1926,34,1611,2013-01-06 02:08:13
1927,40,1658,2024-06-30 07:59:10
1928,75,334,2024-10-10 08:59:51
1929,42,1366,2024-01-15 18:13:54
1930,61,272,2010-06-09 06:29:56
1931,58,2033,2019-10-06 08:18:23
1932,74,799,2019-07-25 00:57:06
1933,77,2682,2018-12-19 18:41:52
1934,74,2946,2015-08-11 20:34:45
1935,51,481,2016-08-30 03:09:57
1936,80,2975,2021-03-04 22:56:51
1937,56,116,2021-07-05 03:34:17
1938,71,315,2024-07-11 01:48:00
1939,83,2973,2015-10-02 18:23:18
1940,44,1637,2013-02-08 13:05:53
1941,68,2354,2022-04-26 08:54:33
1942,54,267,2022-12-15 13:18:45
1943,59,2366,2023-03-20 04:01:57
1944,62,2243,2017-09-20 22:57:51
1945,75,527,2010-08-14 22:10:31
1946,53,848,2011-09-18 15:26:34
1947,41,1061,2017-07-15 02:31:33
1948,64,234,2020-03-10 05:26:39
1949,76,2544,2010-04-30 23:43:02
1950,57,14,2012-12-09 11:13:21
1951,38,222,2018-09-11 18:16:05
1952,64,2734,2023-05-15 06:01:32
1953,44,202,2012-02-12 13:12:43
1954,67,1387,2013-07-08 01:59:37
1955,36,623,2011-12-22 02:47:46
1956,67,2084,2021-01-13 10:50:30
1957,39,1724,2011-09-20 06:19:57
1958,58,2103,2016-06-10 02:41:34
1959,51,1329,2019-10-07 01:12:43
1960,68,1042,2013-04-06 10:58:41
1961,78,623,2013-10-18 05:38:33
1962,35,1285,2019-12-13 12:34:50
1963,42,2287,2013-01-01 13:49:43
1964,35,630,2021-09-28 07:34:20
1965,66,804,2020-09-19 15:21:39
1966,35,2146,2021-10-27 12:05:09
1967,68,1973,2022-04-14 01:32:16
1968,55,428,2018-12-27 01:55:43
1969,41,115,2022-02-22 05:37:03
1970,37,2480,2011-05-06 23:11:26
1971,56,1708,2022-02-19 00:13:18
1972,50,3,2019-10-29 01:21:41
1973,83,2645,2021-04-10 08:33:47
1974,64,982,2010-03-12 21:14:54
1975,60,243,2013-10-22 03:55:11
1976,68,1263,2010-05-03 06:21:06
1977,46,134,2014-11-06 12:34:48
1978,77,2147,2014-07-08 06:44:00
1979,41,1479,2019-09-18 01:39:38
1980,38,210,2015-05-01 00:58:23
1981,54,630,2012-12-01 16:22:33
1982,52,576,2015-12-19 15:53:24
1983,57,1375,2014-12-22 04:35:39
1984,45,141,2015-06-23 10:27:43
1985,74,1639,2013-11-21 09:47:52
1986,49,2504,2011-03-01 05:44:40
1987,34,2840,2018-02-02 05:09:55
1988,54,680,2010-10-10 08:23:59
1989,81,1873,2012-06-22 19:46:17
1990,50,2681,2018-04-18 01:35:16
1991,73,528,2010-12-04 01:08:19
1992,81,2769,2018-09-08 13:40:40
1993,56,824,2015-07-03 07:49:11
1994,57,780,2015-04-06 15:42:49
1995,82,2418,2014-07-22 18:30:28
1996,48,2293,2017-03-26 01:26:38
1997,59,2760,2021-11-07 05:55:47
1998,46,2258,2022-11-27 07:03:43
1999,49,549,2024-08-12 05:16:10
2000,43,1374,2024-11-27 16:57:08
2001,64,2471,2011-03-24 03:44:56
2002,47,624,2011-07-03 08:36:44
2003,81,698,2016-10-14 14:08:24
2004,61,79,2015-06-06 18:20:17
2005,58,1931,2023-12-14 02:36:58
2006,36,1414,2020-10-08 14:20:02
2007,57,2724,2015-07-10 09:23:10
2008,75,379,2019-11-04 14:01:52
2009,46,83,2014-06-28 18:10:06
2010,79,2284,2022-07-23 13:46:20
2011,36,1772,2015-04-02 16:46:20
2012,47,1975,2010-07-26 09:25:28
2013,61,1937,2010-04-21 18:30:27
2014,44,145,2012-03-18 08:59:41
2015,67,140,2018-04-02 07:11:10
2016,58,1367,2021-10-11 04:29:56
2017,38,1971,2015-12-04 17:50:56
2018,48,1888,2022-06-13 22:24:10
2019,76,2314,2016-12-20 10:08:12
2020,78,1987,2020-01-20 09:48:45
2021,68,465,2021-08-02 05:25:54
2022,47,1743,2010-03-29 14:37:22
2023,82,1038,2014-11-23 20:49:15
2024,54,2322,2020-10-20 00:03:09
2025,81,2780,2020-07-21 08:00:00
2026,58,926,2023-12-20 00:10:22
2027,83,1942,2021-05-02 12:33:00
2028,52,2004,2017-08-02 03:28:42
2029,80,2824,2023-03-13 00:18:56
2030,43,2344,2020-01-06 02:24:41
2031,77,2852,2016-03-02 21:35:27
2032,67,1975,2024-05-31 15:42:20
2033,75,599,2020-07-30 18:11:57
2034,48,2560,2010-07-13 12:19:55
2035,76,460,2013-07-25 07:14:11
2036,61,2259,2020-12-11 04:58:59
2037,75,2088,2020-08-30 04:16:30
2038,35,1722,2018-10-07 15:06:09
2039,83,415,2012-06-24 06:10:58
2040,40,1430,2014-09-02 03:06:30
2041,47,1982,2010-02-09 14:43:33
2042,74,2231,2013-07-12 03:49:03
2043,70,1875,2024-07-27 03:11:22
2044,36,1361,2012-07-06 22:47:52
2045,45,896,2018-10-06 03:55:28
2046,68,598,2013-10-13 17:21:03
2047,46,2367,2011-02-22 21:52:05
2048,69,2451,2016-06-23 02:56:05
2049,64,2816,2023-02-03 19:59:35
2050,49,2813,2014-07-30 21:11:09
2051,76,1830,2011-02-13 23:13:20
2052,41,1296,2022-07-31 10:29:14
2053,34,1451,2024-03-01 08:05:22
2054,65,1911,2012-06-14 01:34:33
2055,81,1395,2023-02-26 21:19:43
2056,60,773,2014-07-21 16:48:56
2057,42,35,2023-06-23 20:38:45
2058,83,1849,2020-04-03 02:06:20
2059,43,29,2016-02-14 03:47:56
2060,43,2641,2010-04-09 16:12:02
2061,72,1606,2022-06-20 01:54:27
2062,49,964,2013-10-31 11:31:32
2063,39,941,2016-03-24 15:59:48
2064,54,764,2024-10-26 18:08:52
2065,83,1870,2013-05-09 18:34:09
2066,60,2777,2011-06-14 19:29:07
2067,68,134,2010-10-24 07:25:12
2068,79,843,2016-11-16 00:49:38
2069,73,856,2016-12-17 13:29:10
2070,81,2948,2010-07-11 03:40:56
2071,76,2265,2017-07-13 09:51:44
2072,53,2614,2012-08-10 20:17:19
2073,34,1996,2024-09-26 09:58:20
2074,39,123,2018-03-27 15:32:37
2075,76,170,2022-05-21 07:09:27
2076,60,1311,2018-10-08 04:06:11
2077,68,2447,2019-01-11 09:29:45
2078,38,2035,2011-11-26 11:34:03
2079,72,843,2015-09-10 05:33:23
2080,76,530,2020-11-02 07:18:13
2081,70,81,2010-02-19 23:31:01
2082,54,2892,2012-04-02 19:23:23
2083,56,2793,2017-12-29 15:28:41
2084,62,1413,2011-01-06 21:08:06
2085,44,2338,2020-02-01 00:41:33
2086,56,387,2021-04-17 23:29:54
2087,60,480,2024-11-26 16:58:57
2088,53,905,2013-02-03 23:33:38
2089,49,1305,2019-10-15 16:45:10
2090,80,2701,2016-03-14 17:43:41
2091,79,2269,2016-06-26 21:04:02
2092,39,2773,2024-11-26 10:24:20
2093,47,199,2011-05-29 10:31:43
2094,42,564,2024-03-06 01:57:15
2095,44,1937,2016-11-05 21:21:04
2096,68,1592,2013-04-07 07:28:48
2097,49,2751,2020-01-06 14:33:30
2098,80,1920,2021-09-16 03:14:47
2099,55,2835,2014-05-10 20:34:29
2100,78,637,2021-12-22 03:50:38
2101,42,357,2016-10-31 03:19:17
2102,66,1662,2024-11-25 09:23:37
2103,80,1041,2023-02-18 02:18:04
2104,76,432,2021-01-03 09:57:01
2105,83,239,2020-05-24 10:04:00
2106,53,619,2021-03-24 07:04:25
2107,52,391,2017-08-01 09:47:35
2108,53,2194,2016-01-08 03:10:19
2109,75,2760,2017-08-12 02:05:55
2110,79,1475,2017-11-02 11:42:49
2111,47,1078,2020-09-29 18:41:43
2112,71,1028,2012-02-24 22:58:05
2113,83,2144,2020-07-31 01:00:38
2114,63,224,2011-09-01 07:21:29
2115,55,575,2011-07-11 11:10:29
2116,60,2540,2015-09-21 11:49:32
2117,35,2360,2021-09-10 06:18:55
2118,51,568,2018-04-09 11:47:22
2119,36,2387,2014-10-15 20:07:50
2120,45,2641,2012-09-30 02:39:49
2121,39,2091,2019-06-03 01:46:02
2122,73,2481,2012-03-28 16:30:27
2123,70,931,2024-10-10 19:16:07
2124,71,1255,2011-04-28 20:10:06
2125,81,2604,2013-09-04 04:03:18
2126,68,1819,2020-05-13 06:04:51
2127,81,423,2020-05-09 03:48:48
2128,67,1662,2024-10-15 17:04:00
2129,49,2878,2022-06-25 23:52:14
2130,50,2576,2021-08-12 02:33:26
2131,63,275,2018-08-19 14:19:03
2132,48,1790,2016-06-13 02:59:27
2133,77,687,2010-10-14 12:59:20
2134,47,236,2016-10-26 06:16:33
2135,77,1154,2018-02-15 04:03:08
2136,66,1855,2011-01-27 02:03:28
2137,74,76,2012-12-23 17:37:07
2138,62,1803,2021-11-25 17:58:08
2139,77,2954,2020-12-04 12:25:51
2140,78,247,2019-02-08 16:23:10
2141,71,82,2017-04-16 22:34:06
2142,72,1838,2021-08-12 15:41:08
2143,71,1142,2021-06-09 08:22:25
2144,76,297,2013-10-02 15:26:32
2145,50,1406,2014-01-25 12:30:18
2146,58,2809,2021-01-25 16:29:51
2147,53,518,2023-12-15 10:18:52
2148,66,1802,2015-02-03 20:28:01
2149,81,313,2021-10-20 11:20:30
2150,41,1870,2020-06-10 20:46:52
2151,60,1510,2020-04-05 18:53:37
2152,57,1093,2010-07-26 07:44:08
2153,76,845,2013-03-05 06:27:12
2154,52,110,2016-08-12 03:46:44
2155,47,2614,2011-07-19 14:02:33
2156,41,168,2019-01-29 08:10:52
2157,45,1563,2021-08-16 01:07:29
2158,45,2424,2016-04-16 11:06:20
2159,34,2591,2015-08-18 11:57:00
2160,69,2635,2018-01-25 18:43:49
2161,80,173,2011-09-22 23:53:48
2162,35,2853,2021-05-29 05:16:41
2163,38,1908,2018-01-11 04:49:47
2164,60,2295,2024-07-13 00:46:16
2165,59,827,2016-07-30 02:56:51
2166,35,1116,2013-07-05 00:45:37
2167,81,2222,2020-05-26 11:17:19
2168,49,2168,2022-04-30 04:49:23
2169,67,2414,2018-06-22 22:16:17
2170,57,1567,2024-08-13 05:16:22
2171,54,1397,2016-08-03 18:28:42
2172,75,2256,2013-07-20 02:20:12
2173,42,1735,2019-02-06 18:59:24
2174,64,1081,2015-05-28 09:03:11
2175,58,470,2014-09-17 23:04:29
2176,34,1542,2015-04-23 00:36:06
2177,41,1092,2016-07-31 17:15:59
2178,60,2902,2011-07-01 03:22:18
2179,67,1902,2018-08-12 06:28:13
2180,66,1219,2011-08-24 05:06:03
2181,39,2549,2023-05-10 14:49:55
2182,75,2430,2021-04-13 03:10:00
2183,41,1209,2019-04-07 13:12:40
2184,60,1011,2022-08-26 21:37:43
2185,71,2139,2018-08-10 07:24:17
2186,38,2210,2023-09-01 20:15:04
2187,67,192,2016-05-22 23:19:07
2188,59,230,2011-01-18 20:45:57
2189,82,2498,2022-10-28 10:09:23
2190,40,2642,2024-01-14 10:13:58
2191,43,1558,2012-03-17 07:04:19
2192,54,906,2021-01-24 08:40:48
2193,74,1012,2024-12-04 19:35:18
2194,40,2223,2015-02-15 18:35:39
2195,43,137,2018-11-15 17:11:59
2196,63,2104,2024-12-02 16:04:38
2197,49,46,2015-11-08 07:05:13
2198,48,685,2018-06-17 03:24:54
2199,60,345,2021-11-24 03:11:51
2200,58,2149,2011-03-27 14:36:19
2201,51,481,2010-05-30 05:14:19
2202,54,371,2023-06-18 01:52:41
2203,51,1787,2016-12-17 18:59:41
2204,75,212,2015-01-09 13:05:42
2205,77,1077,2011-04-11 03:15:26
2206,74,427,2020-05-03 10:35:22
2207,76,544,2024-11-26 12:09:01
2208,83,664,2012-11-20 22:51:48
2209,68,2527,2017-05-03 23:08:58
2210,50,159,2010-02-21 18:26:22
2211,74,1656,2023-01-10 04:25:23
2212,68,1935,2013-10-23 05:43:15
2213,62,54,2017-09-30 17:07:07
2214,78,1676,2023-07-19 12:41:49
2215,76,2618,2016-04-11 08:02:25
2216,62,1285,2013-02-21 14:53:33
2217,61,1041,2020-02-21 11:58:45
2218,42,1349,2018-04-03 01:40:24
2219,60,722,2022-12-31 17:19:12
2220,47,617,2012-02-24 16:29:27
2221,66,1348,2014-05-29 09:37:16
2222,61,987,2021-06-14 13:23:10
2223,52,856,2020-07-16 12:45:17
2224,65,98,2022-11-25 11:55:57
2225,81,292,2024-09-25 22:39:40
2226,47,1702,2011-03-29 16:53:04
2227,70,1167,2015-05-05 06:47:26
2228,40,374,2015-03-06 19:20:52
2229,73,2520,2012-12-23 15:36:31
2230,44,645,2021-12-19 01:39:02
2231,43,2744,2015-06-25 12:02:03
2232,67,1401,2013-01-30 05:21:53
2233,79,870,2024-07-16 08:43:20
2234,42,27,2024-11-17 13:09:02
2235,38,1717,2011-05-14 14:45:24
2236,67,2148,2023-06-04 21:46:49
2237,64,2632,2021-06-12 21:31:33
2238,38,2572,2024-06-18 09:23:23
2239,53,2551,2021-02-24 14:09:00
2240,45,418,2024-10-17 12:16:52
2241,58,865,2014-01-21 06:27:47
2242,69,2223,2020-05-24 01:15:32
2243,42,2931,2024-11-12 23:12:34
2244,45,2673,2019-06-12 01:57:23
2245,66,2254,2014-01-04 19:10:42
2246,81,2717,2016-08-13 04:25:38
2247,37,2269,2012-01-18 09:04:54
2248,83,1771,2017-12-22 22:51:20
2249,54,1511,2019-11-23 14:03:22
2250,60,347,2015-08-25 08:28:04
2251,46,42,2014-07-09 20:21:56
2252,39,499,2010-10-08 11:27:55
2253,55,2216,2012-12-25 11:20:31
2254,68,505,2016-03-17 18:19:34
2255,46,2678,2019-10-23 20:36:00
2256,55,1177,2011-07-04 01:23:00
2257,47,662,2023-11-08 22:41:46
2258,50,461,2010-02-27 01:03:10
2259,39,396,2015-11-04 19:34:59
2260,48,2937,2019-07-21 01:53:07
2261,38,2079,2016-06-26 20:31:57
2262,83,2338,2023-02-03 16:39:02
2263,36,2647,2012-09-10 15:50:43
2264,41,1191,2016-04-15 20:37:03
2265,40,1445,2011-06-14 13:41:19
2266,82,769,2015-12-29 17:02:22
2267,69,378,2015-02-06 21:47:08
2268,56,1919,2022-08-06 11:18:14
2269,51,223,2016-12-17 22:59:13
2270,69,581,2012-02-16 11:40:14
2271,80,2760,2014-07-23 02:44:48
2272,71,1975,2015-03-18 13:28:28
2273,59,1323,2018-04-27 18:21:19
2274,59,2417,2018-07-15 09:05:34
2275,75,2679,2015-04-27 20:03:19
2276,72,1047,2016-03-20 11:51:23
2277,57,2660,2019-12-17 09:59:39
2278,64,2503,2014-05-03 23:31:19
2279,59,690,2015-02-10 18:21:19
2280,46,224,2016-05-25 15:48:27
2281,78,441,2021-02-14 03:04:04
2282,76,2516,2016-10-27 20:51:00
2283,49,276,2022-04-15 02:11:51
2284,68,1079,2016-12-16 19:02:08
2285,43,2017,2017-11-06 13:19:01
2286,82,1539,2015-07-05 17:38:38
2287,61,2379,2012-05-08 05:20:03
2288,79,679,2020-11-18 05:05:48
2289,52,1458,2011-06-26 05:23:02
2290,54,161,2015-01-27 05:24:34
2291,49,22,2024-05-11 03:30:44
2292,74,1789,2020-07-28 20:36:15
2293,73,745,2014-05-18 20:39:54
2294,64,2303,2015-09-26 10:56:10
2295,49,1996,2021-05-31 04:15:24
2296,55,2296,2019-11-08 20:57:27
2297,65,1111,2020-10-31 09:59:59
2298,81,2865,2022-02-08 02:43:37
2299,73,2499,2022-10-06 15:17:19
2300,48,55,2014-12-08 16:49:57
2301,63,1632,2014-01-13 08:27:56
2302,64,1181,2013-04-26 16:05:18
2303,62,853,2023-06-16 19:54:19
2304,43,2572,2020-03-24 07:38:21
2305,43,1884,2020-12-12 20:49:31
2306,69,577,2012-12-08 07:44:29
2307,55,382,2024-06-24 07:26:06
2308,54,2916,2018-06-24 15:07:05
2309,47,1033,2019-12-30 20:19:06
2310,55,1566,2020-03-30 04:38:29
2311,41,1513,2018-04-03 23:34:35
2312,50,2997,2018-09-27 03:09:06
2313,39,1067,2017-05-23 13:15:33
2314,57,342,2024-07-29 09:24:52
2315,74,2372,2013-03-14 01:47:22
2316,40,146,2020-01-20 14:44:30
2317,78,1278,2013-06-17 00:18:51
2318,83,1730,2023-05-24 08:20:00
2319,73,794,2012-01-13 04:47:12
2320,62,1508,2013-05-20 14:03:39
2321,66,501,2022-01-03 20:15:17
2322,50,551,2014-01-19 06:59:35
2323,51,1114,2023-02-13 14:21:59
2324,36,50,2014-06-23 15:45:12
2325,56,2790,2019-11-09 21:59:01
2326,51,2360,2022-05-07 22:33:38
2327,37,2525,2012-09-07 22:17:59
2328,50,1853,2021-06-21 23:35:15
2329,58,798,2024-10-21 08:51:21
2330,74,2024,2023-11-03 15:16:12
2331,62,2404,2022-06-26 10:14:38
2332,43,548,2012-08-29 21:29:10
2333,57,126,2013-09-29 14:09:57
2334,47,429,2018-04-30 03:40:12
2335,67,1210,2014-09-14 02:09:05
2336,80,838,2024-06-09 02:45:41
2337,36,523,2021-06-03 22:53:40
2338,74,2335,2011-12-12 13:55:59
2339,64,349,2016-11-05 03:19:32
2340,47,2292,2023-05-23 04:09:49
2341,64,1303,2014-12-31 18:59:28
2342,72,1483,2020-03-31 11:28:36
2343,81,2844,2022-09-01 09:54:46
2344,63,1391,2018-01-31 03:38:48
2345,64,2743,2012-02-13 12:09:23
2346,38,2820,2014-02-27 04:53:28
2347,71,2464,2010-02-21 22:40:52
2348,66,290,2017-12-28 09:35:48
2349,81,34,2021-04-14 02:33:56
2350,53,1108,2017-08-31 17:39:19
2351,36,2101,2013-09-02 14:09:55
2352,51,67,2017-08-23 17:45:04
2353,48,1734,2024-02-20 14:51:33
2354,82,1536,2011-08-07 16:40:21
2355,56,398,2019-12-03 13:05:00
2356,53,1019,2018-11-09 20:59:38
2357,54,1028,2017-11-01 21:09:26
2358,58,703,2013-02-10 10:15:36
2359,34,2497,2014-07-10 10:02:58
2360,55,355,2015-05-08 04:23:06
2361,46,1052,2018-12-20 02:25:55
2362,75,1940,2014-05-16 09:26:44
2363,55,2948,2011-03-15 21:44:31
2364,38,2146,2013-10-14 04:43:38
2365,66,1436,2023-04-22 12:25:57
2366,72,2999,2011-09-18 05:34:56
2367,58,858,2018-06-05 21:42:53
2368,43,1568,2014-08-20 14:47:38
2369,46,2920,2018-08-05 16:21:38
2370,82,949,2016-10-03 17:46:57
2371,67,876,2020-10-21 07:33:32
2372,38,2301,2014-04-30 22:00:28
2373,58,1527,2017-10-27 02:24:27
2374,46,2677,2017-02-15 12:29:16
2375,78,813,2021-12-07 09:18:52
2376,60,1247,2016-06-22 00:55:11
2377,52,1067,2023-01-01 09:47:48
2378,40,2803,2018-07-30 17:50:05
2379,69,2341,2014-01-24 10:12:15
2380,37,402,2011-06-08 15:15:17
2381,71,700,2017-09-24 23:00:15
2382,36,325,2023-09-16 19:28:05
2383,75,2071,2018-08-30 07:04:59
2384,46,1045,2016-08-22 00:41:54
2385,76,1377,2012-08-30 23:43:32
2386,62,1711,2023-11-15 09:17:02
2387,37,2439,2021-12-06 17:58:02
2388,57,1947,2011-06-20 18:58:27
2389,55,1168,2013-10-28 10:10:41
2390,34,2513,2010-12-26 23:24:24
2391,67,1184,2010-06-25 18:31:51
2392,39,2533,2023-07-14 22:27:47
2393,81,2330,2010-06-15 10:00:29
2394,68,1221,2015-07-16 14:32:47
2395,57,1477,2016-04-12 02:34:55
2396,55,194,2024-07-23 20:49:15
2397,46,408,2020-01-10 00:42:44
2398,51,1733,2015-03-06 14:50:28
2399,70,3000,2022-07-08 00:01:44
2400,57,1300,2021-04-10 18:39:39
2401,77,196,2017-11-16 08:21:21
2402,40,773,2024-08-17 09:59:17
2403,64,2489,2022-10-27 18:09:27
2404,36,2498,2014-12-15 02:03:00
2405,65,2698,2019-04-12 14:53:24
2406,69,1409,2016-10-16 03:16:19
2407,71,322,2012-12-26 18:00:40
2408,68,850,2018-09-15 22:41:52
2409,70,1938,2016-10-28 05:03:29
2410,82,2113,2017-05-21 03:20:27
2411,36,1124,2021-05-12 19:08:16
2412,38,2989,2012-09-05 07:28:28
2413,78,657,2017-03-28 23:00:11
2414,72,1121,2013-05-29 21:11:01
2415,71,714,2024-10-06 12:50:24
2416,52,2136,2017-08-05 20:56:41
2417,39,1572,2011-06-15 01:28:27
2418,77,2293,2023-03-21 10:54:07
2419,56,1030,2020-03-29 05:39:27
2420,52,2515,2019-09-20 04:17:16
2421,76,2738,2014-07-02 03:37:45
2422,45,352,2015-01-04 08:49:58
2423,80,233,2020-07-19 13:26:32
2424,42,1216,2015-06-01 11:52:28
2425,66,2473,2021-06-20 05:22:50
2426,83,1533,2010-05-09 12:15:38
2427,70,1476,2010-04-23 07:38:19
2428,76,1270,2015-01-04 18:23:57
2429,34,548,2022-12-20 10:20:02
2430,82,969,2012-10-29 17:59:03
2431,52,1533,2024-07-16 11:46:49
2432,63,1885,2011-06-30 22:37:04
2433,61,2737,2013-04-26 11:31:34
2434,61,1653,2022-11-06 10:52:02
2435,35,2327,2013-03-11 03:11:46
2436,63,1720,2011-03-05 13:25:48
2437,52,2441,2013-09-21 10:20:09
2438,37,369,2016-02-17 01:49:43
2439,75,1052,2013-01-03 13:55:21
2440,39,1662,2023-05-18 17:28:16
2441,82,2130,2017-10-13 13:08:05
2442,80,1107,2019-08-09 15:35:00
2443,74,354,2016-04-05 20:47:05
2444,40,818,2010-07-24 00:23:36
2445,83,597,2023-07-15 10:13:22
2446,67,1241,2020-05-07 07:47:55
2447,38,849,2021-02-19 09:52:39
2448,52,1890,2018-02-27 01:05:19
2449,69,1932,2014-01-18 21:09:51
2450,74,2198,2013-01-21 06:09:28
2451,79,706,2012-02-11 01:16:53
2452,60,1265,2024-04-11 23:27:44
2453,62,842,2024-05-10 03:49:39
2454,46,2295,2019-08-01 10:21:20
2455,81,633,2021-03-01 07:15:02
2456,51,2826,2012-01-11 20:29:20
2457,38,1529,2010-08-12 10:38:16
2458,35,705,2022-02-06 09:19:40
2459,64,2536,2010-08-05 13:56:42
2460,59,2729,2023-05-12 21:51:55
2461,67,310,2019-01-15 07:49:34
2462,54,1225,2023-05-10 14:40:13
2463,42,2400,2020-11-29 08:13:58
2464,61,758,2013-12-29 23:14:01
2465,78,2482,2012-09-25 21:39:19
2466,78,2665,2017-11-20 05:53:25
2467,57,2056,2020-03-31 20:00:38
2468,63,1079,2022-08-13 05:54:05
2469,49,2636,2017-09-15 04:00:58
2470,71,1344,2020-03-20 03:24:16
2471,53,988,2024-12-02 10:15:49
2472,67,2274,2013-04-19 22:11:06
2473,65,1467,2010-10-10 00:45:22
2474,75,2434,2017-02-18 17:27:50
2475,55,74,2015-11-30 13:53:29
2476,63,2746,2013-08-18 11:26:52
2477,45,2838,2022-03-11 17:24:09
2478,81,497,2010-01-20 20:17:03
2479,79,550,2011-12-05 11:40:28
2480,38,213,2020-07-26 10:32:17
2481,43,2356,2013-02-07 15:36:40
2482,62,184,2012-06-20 18:46:09
2483,36,2256,2015-02-12 14:18:32
2484,38,535,2016-09-07 16:03:07
2485,43,1920,2024-04-11 20:49:37
2486,46,620,2015-12-16 12:31:37
2487,78,2653,2021-08-10 06:40:17
2488,37,2567,2023-09-17 02:56:40
2489,72,604,2016-12-06 13:50:42
2490,82,873,2020-07-17 04:50:09
2491,80,1872,2017-01-21 00:36:11
2492,45,2862,2020-07-14 07:44:27
2493,80,2374,2022-11-17 13:13:28
2494,55,1862,2022-08-07 09:57:25
2495,44,1370,2012-02-23 05:29:36
2496,75,315,2015-02-03 16:48:43
2497,76,964,2022-12-18 18:32:33
2498,65,1222,2016-03-13 06:01:42
2499,70,2166,2020-11-01 00:41:32
2500,50,2083,2016-04-25 01:11:31
2501,67,646,2024-07-31 16:16:56
2502,41,1509,2016-09-30 01:03:46
2503,60,850,2021-04-17 04:23:26
2504,34,2233,2014-02-18 13:57:08
2505,70,1237,2015-08-16 03:38:37
2506,43,1661,2010-09-14 09:59:52
2507,46,2647,2020-04-16 05:17:38
2508,65,1783,2017-08-23 15:41:32
2509,54,1113,2023-04-29 16:50:06
2510,56,2635,2015-12-27 05:59:33
2511,81,1704,2020-03-25 02:35:26
2512,56,1599,2013-05-29 01:25:17
2513,38,947,2022-11-09 12:30:05
2514,69,1688,2011-10-13 20:03:49
2515,83,898,2020-08-02 11:42:02
2516,43,2205,2021-08-25 13:31:48
2517,68,626,2023-08-27 11:06:20
2518,48,1795,2017-03-30 16:41:13
2519,45,2981,2017-09-09 13:19:07
2520,39,312,2013-10-19 13:06:40
2521,39,1923,2015-04-01 18:12:19
2522,58,1257,2012-03-23 05:12:26
2523,41,543,2022-07-29 01:05:31
2524,47,1687,2020-11-05 21:07:51
